ACC	ncldv	caudo	ratio
GVOG16312.trim	2.0	0.0	1
GVOG07695.trim	2.0	0.0	1
GVOG27316.trim	2.0	0.0	1
GVOG22914.trim	8.0	0.0	1
GVOG26869.trim	293.0	0.0	1
GVOG14066.trim	11.0	0.0	1
GVOG16544.trim	2.0	0.0	1
GVOG10409.trim	6.0	0.0	1
GVOG16457.trim	4.0	0.0	1
GVOG13735.trim	2.0	0.0	1
GVOG19445.trim	2.0	0.0	1
GVOG16104.trim	5.0	1.0	1
GVOG00110.trim	10.0	0.0	1
GVOG20336.trim	14.0	6.0	1
GVOG24512.trim	4.0	0.0	1
GVOG10153.trim	2.0	0.0	1
GVOG01533.trim	3.0	9.0	1
GVOG04437.trim	3.0	0.0	1
GVOG01764.trim	3.0	0.0	1
GVOG04116.trim	3.0	0.0	1
GVOG14434.trim	4.0	0.0	1
GVOG23384.trim	6.0	0.0	1
GVOG13275.trim	3.0	0.0	1
GVOG09841.trim	3.0	0.0	1
GVOG20758.trim	9.0	0.0	1
GVOG09644.trim	3.0	0.0	1
GVOG26567.trim	4.0	0.0	1
GVOG11640.trim	3.0	0.0	1
GVOG17961.trim	3.0	0.0	1
GVOG04355.trim	2.0	0.0	1
GVOG18743.trim	10.0	65.0	0.3428961748633879
GVOG04901.trim	2.0	0.0	1
GVOG02475.trim	6.0	0.0	1
GVOG00349.trim	16.0	0.0	1
GVOG17100.trim	23.0	0.0	1
GVOG14881.trim	7.0	0.0	1
GVOG12694.trim	2.0	0.0	1
GVOG20140.trim	8.0	0.0	1
GVOG16775.trim	4.0	0.0	1
GVOG12521.trim	2.0	0.0	1
GVOG03488.trim	7.0	0.0	1
GVOG04537.trim	2.0	0.0	1
GVOG25189.trim	47.0	0.0	1
GVOG08321.trim	2.0	0.0	1
GVOG27225.trim	14.0	0.0	1
GVOG01857.trim	3.0	0.0	1
GVOG11973.trim	1.0	0.0	1
GVOG22791.trim	2.0	0.0	1
GVOG07042.trim	2.0	0.0	1
GVOG08769.trim	2.0	0.0	1
GVOG04666.trim	4.0	0.0	1
GVOG10216.trim	2.0	0.0	1
GVOG05483.trim	2.0	0.0	1
GVOG28254.trim	11.0	0.0	1
GVOG13061.trim	5.0	2.0	1
GVOG04868.trim	3.0	0.0	1
GVOG26396.trim	6.0	0.0	1
GVOG23885.trim	5.0	0.0	1
GVOG05526.trim	3.0	0.0	1
GVOG24783.trim	10.0	0.0	1
GVOG11472.trim	4.0	0.0	1
GVOG19146.trim	36.0	0.0	1
GVOG11683.trim	3.0	0.0	1
GVOG00152.trim	7.0	1.0	1
GVOG07939.trim	2.0	1.0	1
GVOG10619.trim	4.0	0.0	1
GVOG07238.trim	3.0	0.0	1
GVOG10599.trim	5.0	0.0	1
GVOG25002.trim	10.0	0.0	1
GVOG17597.trim	6.0	0.0	1
GVOG10775.trim	2.0	0.0	1
GVOG17690.trim	15.0	0.0	1
GVOG00056.trim	21.0	0.0	1
GVOG10094.trim	6.0	0.0	1
GVOG13164.trim	2.0	0.0	1
GVOG11432.trim	2.0	0.0	1
GVOG26454.trim	13.0	0.0	1
GVOG20886.trim	8.0	55.0	1
GVOG22568.trim	44.0	0.0	1
GVOG27332.trim	30.0	0.0	1
GVOG18069.trim	2.0	0.0	1
GVOG10790.trim	4.0	0.0	1
GVOG16697.trim	2.0	0.0	1
GVOG07665.trim	5.0	0.0	1
GVOG20272.trim	8.0	0.0	1
GVOG03736.trim	3.0	0.0	1
GVOG20145.trim	31.0	0.0	1
GVOG12096.trim	2.0	0.0	1
GVOG01741.trim	3.0	0.0	1
GVOG18925.trim	16.0	3.0	1
GVOG10171.trim	3.0	0.0	1
GVOG23993.trim	4.0	0.0	1
GVOG03729.trim	6.0	4.0	1
GVOG10139.trim	5.0	0.0	1
GVOG07776.trim	3.0	0.0	1
GVOG02397.trim	10.0	0.0	1
GVOG23537.trim	4.0	0.0	1
GVOG05679.trim	2.0	0.0	1
GVOG07583.trim	2.0	0.0	1
GVOG19297.trim	28.0	0.0	1
GVOG09707.trim	3.0	0.0	1
GVOG28403.trim	4.0	0.0	1
GVOG18519.trim	3.0	0.0	1
GVOG14448.trim	2.0	0.0	1
GVOG15833.trim	3.0	0.0	1
GVOG02529.trim	14.0	0.0	1
GVOG27756.trim	8.0	0.0	1
GVOG25065.trim	4.0	0.0	1
GVOG08060.trim	2.0	0.0	1
GVOG26617.trim	7.0	0.0	1
GVOG24810.trim	18.0	0.0	1
GVOG08593.trim	2.0	0.0	1
GVOG04101.trim	4.0	0.0	1
GVOG23809.trim	32.0	0.0	1
GVOG25434.trim	6.0	0.0	1
GVOG27038.trim	24.0	0.0	1
GVOG06495.trim	2.0	0.0	1
GVOG05041.trim	2.0	0.0	1
GVOG14361.trim	3.0	0.0	1
GVOG24424.trim	3.0	0.0	1
GVOG21757.trim	7.0	0.0	1
GVOG22519.trim	102.0	0.0	1
GVOG03805.trim	3.0	1.0	1
GVOG05840.trim	30.0	0.0	1
GVOG22820.trim	2.0	0.0	1
GVOG12052.trim	2.0	0.0	1
GVOG22293.trim	8.0	0.0	1
GVOG27190.trim	55.0	0.0	1
GVOG10751.trim	11.0	0.0	1
GVOG23542.trim	4.0	0.0	1
GVOG14656.trim	11.0	0.0	1
GVOG00295.trim	13.0	0.0	1
GVOG05729.trim	2.0	0.0	1
GVOG23165.trim	6.0	0.0	1
GVOG09506.trim	21.0	2.0	1
GVOG09509.trim	3.0	0.0	1
GVOG07969.trim	3.0	0.0	1
GVOG11960.trim	7.0	0.0	1
GVOG08881.trim	2.0	0.0	1
GVOG08672.trim	2.0	0.0	1
GVOG08147.trim	2.0	0.0	1
GVOG15206.trim	5.0	0.0	1
GVOG15516.trim	8.0	0.0	1
GVOG10525.trim	4.0	0.0	1
GVOG04593.trim	3.0	0.0	1
GVOG04552.trim	3.0	0.0	1
GVOG07951.trim	3.0	0.0	1
GVOG27834.trim	21.0	0.0	1
GVOG05745.trim	3.0	0.0	1
GVOG05848.trim	2.0	0.0	1
GVOG17465.trim	3.0	0.0	1
GVOG18070.trim	2.0	1.0	1
GVOG22699.trim	9.0	0.0	1
GVOG15383.trim	5.0	0.0	1
GVOG09628.trim	2.0	0.0	1
GVOG09135.trim	2.0	1.0	1
GVOG06333.trim	2.0	0.0	1
GVOG20122.trim	39.0	0.0	1
GVOG14294.trim	4.0	0.0	1
GVOG15462.trim	5.0	0.0	1
GVOG27616.trim	3.0	0.0	1
GVOG08200.trim	3.0	0.0	1
GVOG18146.trim	4.0	0.0	1
GVOG26371.trim	27.0	0.0	1
GVOG12713.trim	7.0	0.0	1
GVOG26107.trim	2.0	0.0	1
GVOG12147.trim	3.0	0.0	1
GVOG21298.trim	4.0	0.0	1
GVOG24688.trim	7.0	0.0	1
GVOG16883.trim	2.0	0.0	1
GVOG25518.trim	20.0	0.0	1
GVOG05084.trim	4.0	0.0	1
GVOG04247.trim	2.0	0.0	1
GVOG02623.trim	8.0	0.0	1
GVOG26626.trim	24.0	1.0	1
GVOG08297.trim	2.0	0.0	1
GVOG09469.trim	3.0	22.0	1
GVOG25911.trim	45.0	17.0	1
GVOG00488.trim	15.0	0.0	1
GVOG22937.trim	4.0	0.0	1
GVOG27471.trim	21.0	1.0	1
GVOG09947.trim	4.0	0.0	1
GVOG12279.trim	3.0	0.0	1
GVOG05198.trim	3.0	0.0	1
GVOG21622.trim	39.0	0.0	1
GVOG21682.trim	4.0	0.0	1
GVOG20722.trim	40.0	0.0	1
GVOG18125.trim	2.0	0.0	1
GVOG20836.trim	6.0	1.0	1
GVOG17308.trim	5.0	0.0	1
GVOG00487.trim	15.0	1.0	1
GVOG21473.trim	2.0	0.0	1
GVOG20101.trim	3.0	0.0	1
GVOG01488.trim	3.0	0.0	1
GVOG09145.trim	2.0	0.0	1
GVOG24926.trim	5.0	1.0	1
GVOG24362.trim	3.0	0.0	1
GVOG15039.trim	9.0	0.0	1
GVOG00114.trim	70.0	0.0	1
GVOG17642.trim	10.0	0.0	1
GVOG10402.trim	6.0	0.0	1
GVOG03960.trim	2.0	0.0	1
GVOG02503.trim	12.0	0.0	1
GVOG04030.trim	2.0	0.0	1
GVOG18399.trim	2.0	1.0	1
GVOG27123.trim	3.0	0.0	1
GVOG21172.trim	7.0	0.0	1
GVOG26893.trim	2.0	3.0	1
GVOG27492.trim	353.0	0.0	1
GVOG24654.trim	2.0	0.0	1
GVOG21650.trim	31.0	11.0	1
GVOG12778.trim	5.0	0.0	1
GVOG27523.trim	2.0	0.0	1
GVOG16575.trim	6.0	0.0	1
GVOG04550.trim	7.0	0.0	1
GVOG12878.trim	2.0	0.0	1
GVOG22124.trim	2.0	0.0	1
GVOG14024.trim	3.0	0.0	1
GVOG00001.trim	65.0	2.0	1
GVOG04344.trim	4.0	0.0	1
GVOG18695.trim	7.0	0.0	1
GVOG24281.trim	10.0	0.0	1
GVOG09204.trim	2.0	0.0	1
GVOG11092.trim	6.0	0.0	1
GVOG10993.trim	3.0	0.0	1
GVOG02974.trim	4.0	0.0	1
GVOG07275.trim	2.0	0.0	1
GVOG03560.trim	14.0	0.0	1
GVOG20870.trim	9.0	0.0	1
GVOG22110.trim	3.0	0.0	1
GVOG22777.trim	5.0	0.0	1
GVOG03980.trim	2.0	0.0	1
GVOG24402.trim	4.0	0.0	1
GVOG26589.trim	3.0	0.0	1
GVOG09024.trim	2.0	0.0	1
GVOG01979.trim	4.0	0.0	1
GVOG11638.trim	2.0	0.0	1
GVOG26682.trim	20.0	5.0	1
GVOG24817.trim	21.0	0.0	1
GVOG04354.trim	3.0	0.0	1
GVOG01158.trim	7.0	0.0	1
GVOG16309.trim	3.0	0.0	1
GVOG10249.trim	5.0	0.0	1
GVOG21341.trim	3.0	0.0	1
GVOG28080.trim	6.0	1.0	1
GVOG25659.trim	1.0	0.0	1
GVOG15444.trim	25.0	3.0	1
GVOG07380.trim	2.0	0.0	1
GVOG06890.trim	2.0	0.0	1
GVOG23056.trim	5.0	0.0	1
GVOG26768.trim	7.0	0.0	1
GVOG14064.trim	2.0	0.0	1
GVOG25443.trim	4.0	0.0	1
GVOG25635.trim	5.0	0.0	1
GVOG02114.trim	5.0	0.0	1
GVOG00115.trim	18.0	0.0	1
GVOG07197.trim	2.0	0.0	1
GVOG01345.trim	12.0	0.0	1
GVOG18658.trim	2.0	0.0	1
GVOG13106.trim	2.0	0.0	1
GVOG15319.trim	12.0	0.0	1
GVOG08374.trim	2.0	0.0	1
GVOG27632.trim	5.0	0.0	1
GVOG00074.trim	23.0	19.0	1
GVOG16273.trim	3.0	0.0	1
GVOG11671.trim	3.0	0.0	1
GVOG02860.trim	4.0	0.0	1
GVOG02454.trim	10.0	0.0	1
GVOG28421.trim	3.0	0.0	1
GVOG11016.trim	2.0	0.0	1
GVOG03877.trim	3.0	0.0	1
GVOG08657.trim	2.0	0.0	1
GVOG09495.trim	2.0	0.0	1
GVOG21991.trim	2.0	0.0	1
GVOG09609.trim	3.0	28.0	1
GVOG27853.trim	9.0	0.0	1
GVOG24916.trim	2.0	0.0	1
GVOG25655.trim	10.0	0.0	1
GVOG09500.trim	2.0	0.0	1
GVOG17182.trim	13.0	0.0	1
GVOG26705.trim	5.0	0.0	1
GVOG05772.trim	2.0	0.0	1
GVOG11979.trim	2.0	0.0	1
GVOG04462.trim	3.0	0.0	1
GVOG18751.trim	16.0	27.0	1
GVOG23902.trim	3.0	4.0	1
GVOG23940.trim	6.0	0.0	1
GVOG24641.trim	5.0	0.0	1
GVOG20687.trim	15.0	0.0	1
GVOG22506.trim	6.0	0.0	1
GVOG20245.trim	32.0	0.0	1
GVOG04850.trim	3.0	0.0	1
GVOG04805.trim	2.0	1.0	1
GVOG21029.trim	15.0	0.0	1
GVOG22939.trim	5.0	2.0	1
GVOG06798.trim	9.0	0.0	1
GVOG16194.trim	3.0	1.0	1
GVOG03586.trim	25.0	0.0	1
GVOG26619.trim	11.0	10.0	1
GVOG07616.trim	2.0	0.0	1
GVOG13313.trim	3.0	0.0	1
GVOG23248.trim	39.0	3.0	1
GVOG16601.trim	2.0	0.0	1
GVOG02239.trim	8.0	0.0	1
GVOG22960.trim	12.0	0.0	1
GVOG06421.trim	4.0	0.0	1
GVOG03188.trim	15.0	0.0	1
GVOG26042.trim	5.0	0.0	1
GVOG13860.trim	7.0	0.0	1
GVOG00002.trim	90.0	0.0	1
GVOG00674.trim	4.0	0.0	1
GVOG23573.trim	6.0	0.0	1
GVOG20461.trim	6.0	0.0	1
GVOG03234.trim	4.0	0.0	1
GVOG26595.trim	4.0	0.0	1
GVOG20954.trim	4.0	0.0	1
GVOG13666.trim	4.0	0.0	1
GVOG06937.trim	6.0	0.0	1
GVOG28456.trim	5.0	0.0	1
GVOG02050.trim	3.0	0.0	1
GVOG04053.trim	3.0	0.0	1
GVOG13930.trim	4.0	5.0	1
GVOG12382.trim	4.0	0.0	1
GVOG08076.trim	2.0	0.0	1
GVOG19909.trim	19.0	1.0	1
GVOG12312.trim	2.0	0.0	1
GVOG11708.trim	3.0	0.0	1
GVOG13900.trim	7.0	0.0	1
GVOG09603.trim	2.0	0.0	1
GVOG19419.trim	2.0	0.0	1
GVOG13163.trim	2.0	0.0	1
GVOG01002.trim	13.0	0.0	1
GVOG05298.trim	3.0	0.0	1
GVOG08644.trim	2.0	0.0	1
GVOG09335.trim	3.0	0.0	1
GVOG15369.trim	16.0	2.0	1
GVOG27469.trim	26.0	0.0	1
GVOG23119.trim	5.0	0.0	1
GVOG28227.trim	5.0	2.0	1
GVOG18345.trim	5.0	0.0	1
GVOG18174.trim	2.0	0.0	1
GVOG21535.trim	8.0	0.0	1
GVOG14851.trim	11.0	1.0	1
GVOG08794.trim	2.0	0.0	1
GVOG11374.trim	2.0	0.0	1
GVOG07863.trim	2.0	0.0	1
GVOG06676.trim	2.0	0.0	1
GVOG22270.trim	5.0	0.0	1
GVOG27277.trim	21.0	0.0	1
GVOG18178.trim	2.0	6.0	1
GVOG24539.trim	8.0	0.0	1
GVOG12868.trim	2.0	0.0	1
GVOG07733.trim	2.0	0.0	1
GVOG18426.trim	3.0	0.0	1
GVOG17515.trim	4.0	0.0	1
GVOG10329.trim	2.0	0.0	1
GVOG00368.trim	13.0	3.0	1
GVOG25077.trim	11.0	9.0	1
GVOG11080.trim	4.0	0.0	1
GVOG28010.trim	29.0	1.0	1
GVOG06117.trim	2.0	0.0	1
GVOG28139.trim	33.0	0.0	1
GVOG00655.trim	4.0	0.0	1
GVOG11460.trim	2.0	0.0	1
GVOG06395.trim	2.0	0.0	1
GVOG22552.trim	16.0	0.0	1
GVOG10780.trim	2.0	0.0	1
GVOG28624.trim	13.0	0.0	1
GVOG09637.trim	2.0	1.0	1
GVOG09703.trim	3.0	0.0	1
GVOG19238.trim	19.0	9.0	1
GVOG02945.trim	6.0	0.0	1
GVOG22128.trim	2.0	0.0	1
GVOG05620.trim	2.0	0.0	1
GVOG28103.trim	29.0	0.0	1
GVOG16586.trim	3.0	0.0	1
GVOG26346.trim	2.0	0.0	1
GVOG16627.trim	2.0	0.0	1
GVOG03454.trim	9.0	0.0	1
GVOG00228.trim	10.0	0.0	1
GVOG06171.trim	3.0	0.0	1
GVOG05583.trim	2.0	0.0	1
GVOG21390.trim	3.0	0.0	1
GVOG28221.trim	21.0	0.0	1
GVOG23838.trim	71.0	0.0	1
GVOG12117.trim	2.0	0.0	1
GVOG28584.trim	2.0	0.0	1
GVOG25122.trim	37.0	0.0	1
GVOG19814.trim	32.0	56.0	1
GVOG06899.trim	2.0	0.0	1
GVOG02952.trim	4.0	0.0	1
GVOG14598.trim	36.0	0.0	1
GVOG24993.trim	7.0	1.0	1
GVOG21329.trim	4.0	0.0	1
GVOG20118.trim	10.0	0.0	1
GVOG07087.trim	2.0	0.0	1
GVOG10173.trim	2.0	0.0	1
GVOG01972.trim	3.0	0.0	1
GVOG12707.trim	3.0	0.0	1
GVOG24625.trim	27.0	2.0	1
GVOG03048.trim	32.0	0.0	1
GVOG12187.trim	4.0	0.0	1
GVOG10615.trim	4.0	0.0	1
GVOG12242.trim	2.0	4.0	1
GVOG07909.trim	2.0	0.0	1
GVOG12113.trim	5.0	0.0	1
GVOG05426.trim	2.0	0.0	1
GVOG01735.trim	3.0	0.0	1
GVOG09741.trim	2.0	0.0	1
GVOG16880.trim	2.0	0.0	1
GVOG01110.trim	31.0	2.0	1
GVOG01930.trim	3.0	0.0	1
GVOG24099.trim	4.0	1.0	1
GVOG11527.trim	3.0	0.0	1
GVOG18572.trim	2.0	0.0	1
GVOG11364.trim	2.0	0.0	1
GVOG24061.trim	4.0	0.0	1
GVOG20426.trim	2.0	0.0	1
GVOG09377.trim	3.0	0.0	1
GVOG03498.trim	7.0	0.0	1
GVOG07437.trim	2.0	0.0	1
GVOG27058.trim	3.0	0.0	1
GVOG20200.trim	11.0	0.0	1
GVOG10884.trim	3.0	0.0	1
GVOG10291.trim	2.0	0.0	1
GVOG23713.trim	9.0	3.0	1
GVOG01970.trim	7.0	0.0	1
GVOG08368.trim	3.0	0.0	1
GVOG16712.trim	3.0	0.0	1
GVOG10777.trim	2.0	0.0	1
GVOG07312.trim	2.0	0.0	1
GVOG04557.trim	2.0	0.0	1
GVOG17232.trim	5.0	0.0	1
GVOG10049.trim	2.0	0.0	1
GVOG18599.trim	2.0	22.0	1
GVOG00707.trim	4.0	0.0	1
GVOG03667.trim	2.0	0.0	1
GVOG09957.trim	3.0	0.0	1
GVOG27481.trim	64.0	0.0	1
GVOG21352.trim	6.0	0.0	1
GVOG01432.trim	6.0	0.0	1
GVOG22779.trim	3.0	0.0	1
GVOG28508.trim	14.0	0.0	1
GVOG23081.trim	51.0	0.0	1
GVOG22644.trim	5.0	0.0	1
GVOG09012.trim	3.0	0.0	1
GVOG20103.trim	3.0	0.0	1
GVOG28188.trim	40.0	0.0	1
GVOG21523.trim	10.0	0.0	1
GVOG16400.trim	2.0	0.0	1
GVOG18043.trim	4.0	0.0	1
GVOG21147.trim	27.0	0.0	1
GVOG19876.trim	8.0	0.0	1
GVOG04361.trim	2.0	0.0	1
GVOG15753.trim	2.0	0.0	1
GVOG13373.trim	4.0	0.0	1
GVOG22522.trim	11.0	0.0	1
GVOG26840.trim	7.0	0.0	1
GVOG24534.trim	5.0	2.0	1
GVOG05353.trim	5.0	5.0	1
GVOG13133.trim	3.0	0.0	1
GVOG18955.trim	17.0	7.0	1
GVOG11949.trim	2.0	2.0	1
GVOG27014.trim	30.0	0.0	1
GVOG15657.trim	38.0	0.0	1
GVOG22011.trim	6.0	0.0	1
GVOG23824.trim	43.0	0.0	1
GVOG27861.trim	3.0	0.0	1
GVOG07945.trim	2.0	0.0	1
GVOG20897.trim	5.0	0.0	1
GVOG08780.trim	2.0	0.0	1
GVOG14784.trim	4.0	0.0	1
GVOG08604.trim	2.0	0.0	1
GVOG22876.trim	30.0	0.0	1
GVOG16428.trim	5.0	0.0	1
GVOG12056.trim	4.0	0.0	1
GVOG16082.trim	3.0	0.0	1
GVOG18206.trim	18.0	0.0	1
GVOG18342.trim	6.0	0.0	1
GVOG16218.trim	3.0	0.0	1
GVOG13021.trim	3.0	1.0	1
GVOG13856.trim	5.0	0.0	1
GVOG12820.trim	6.0	0.0	1
GVOG11607.trim	3.0	0.0	1
GVOG14679.trim	6.0	1.0	1
GVOG28000.trim	5.0	0.0	1
GVOG07148.trim	2.0	0.0	1
GVOG00282.trim	5.0	0.0	1
GVOG11490.trim	2.0	0.0	1
GVOG17255.trim	23.0	1.0	1
GVOG23650.trim	55.0	0.0	1
GVOG19249.trim	19.0	0.0	1
GVOG13591.trim	4.0	0.0	1
GVOG17989.trim	3.0	0.0	1
GVOG13323.trim	5.0	0.0	1
GVOG16755.trim	2.0	0.0	1
GVOG05528.trim	2.0	4.0	1
GVOG22236.trim	14.0	6.0	1
GVOG20430.trim	2.0	0.0	1
GVOG00501.trim	11.0	0.0	1
GVOG01559.trim	3.0	0.0	1
GVOG14540.trim	4.0	1.0	1
GVOG21586.trim	4.0	0.0	1
GVOG14762.trim	13.0	0.0	1
GVOG06052.trim	5.0	2.0	1
GVOG04011.trim	3.0	0.0	1
GVOG02251.trim	10.0	26.0	1
GVOG03136.trim	7.0	0.0	1
GVOG21927.trim	54.0	3.0	1
GVOG24498.trim	3.0	0.0	1
GVOG04394.trim	3.0	0.0	1
GVOG04682.trim	3.0	0.0	1
GVOG01228.trim	3.0	0.0	1
GVOG19557.trim	3.0	5.0	1
GVOG01338.trim	4.0	0.0	1
GVOG10531.trim	5.0	0.0	1
GVOG08094.trim	2.0	0.0	1
GVOG22610.trim	23.0	0.0	1
GVOG20420.trim	2.0	0.0	1
GVOG23605.trim	3.0	0.0	1
GVOG19478.trim	6.0	0.0	1
GVOG05863.trim	2.0	0.0	1
GVOG20147.trim	13.0	0.0	1
GVOG09499.trim	2.0	0.0	1
GVOG26723.trim	2.0	0.0	1
GVOG28592.trim	3.0	1.0	1
GVOG08964.trim	2.0	0.0	1
GVOG15358.trim	6.0	1.0	1
GVOG06854.trim	4.0	0.0	1
GVOG11996.trim	3.0	0.0	1
GVOG26825.trim	31.0	0.0	1
GVOG20108.trim	4.0	0.0	1
GVOG09616.trim	5.0	0.0	1
GVOG23452.trim	4.0	0.0	1
GVOG18260.trim	3.0	0.0	1
GVOG25499.trim	8.0	0.0	1
GVOG05618.trim	3.0	0.0	1
GVOG07777.trim	2.0	0.0	1
GVOG00260.trim	22.0	0.0	1
GVOG24180.trim	13.0	0.0	1
GVOG03701.trim	2.0	0.0	1
GVOG27793.trim	11.0	4.0	1
GVOG22766.trim	2.0	0.0	1
GVOG16412.trim	3.0	0.0	1
GVOG16853.trim	5.0	0.0	1
GVOG24113.trim	15.0	0.0	1
GVOG16972.trim	4.0	0.0	1
GVOG27384.trim	38.0	0.0	1
GVOG17333.trim	9.0	2.0	1
GVOG03312.trim	7.0	0.0	1
GVOG02658.trim	6.0	0.0	1
GVOG23055.trim	5.0	0.0	1
GVOG25727.trim	22.0	0.0	1
GVOG24437.trim	3.0	0.0	1
GVOG16493.trim	6.0	2.0	1
GVOG25511.trim	7.0	0.0	1
GVOG21763.trim	2.0	0.0	1
GVOG01853.trim	5.0	0.0	1
GVOG24523.trim	25.0	2.0	1
GVOG28118.trim	8.0	0.0	1
GVOG26610.trim	30.0	0.0	1
GVOG20634.trim	2.0	0.0	1
GVOG14939.trim	5.0	0.0	1
GVOG03531.trim	18.0	0.0	1
GVOG16440.trim	3.0	0.0	1
GVOG25068.trim	6.0	0.0	1
GVOG28675.trim	5.0	0.0	1
GVOG14678.trim	7.0	57.0	1
GVOG01127.trim	9.0	0.0	1
GVOG02188.trim	3.0	0.0	1
GVOG28138.trim	209.0	0.0	1
GVOG01463.trim	4.0	0.0	1
GVOG26547.trim	6.0	0.0	1
GVOG15694.trim	39.0	0.0	1
GVOG03916.trim	6.0	0.0	1
GVOG27234.trim	4.0	0.0	1
GVOG17220.trim	4.0	0.0	1
GVOG17819.trim	26.0	0.0	1
GVOG21931.trim	23.0	0.0	1
GVOG11413.trim	4.0	0.0	1
GVOG25021.trim	13.0	1.0	1
GVOG08736.trim	2.0	0.0	1
GVOG02362.trim	6.0	0.0	1
GVOG28511.trim	5.0	0.0	1
GVOG25846.trim	5.0	1.0	1
GVOG04763.trim	2.0	4.0	1
GVOG20268.trim	18.0	0.0	1
GVOG02029.trim	11.0	0.0	1
GVOG18528.trim	2.0	0.0	1
GVOG11502.trim	2.0	0.0	1
GVOG22096.trim	26.0	1.0	1
GVOG18172.trim	2.0	0.0	1
GVOG08906.trim	3.0	1.0	1
GVOG21531.trim	19.0	1.0	1
GVOG01465.trim	6.0	1.0	1
GVOG13517.trim	3.0	0.0	1
GVOG07098.trim	4.0	0.0	1
GVOG09355.trim	3.0	0.0	1
GVOG14734.trim	12.0	0.0	1
GVOG08330.trim	2.0	0.0	1
GVOG25310.trim	3.0	0.0	1
GVOG18065.trim	2.0	0.0	1
GVOG00412.trim	9.0	0.0	1
GVOG18308.trim	2.0	0.0	1
GVOG26875.trim	228.0	459.0	0.6275412856108954
GVOG13187.trim	4.0	0.0	1
GVOG02437.trim	6.0	0.0	1
GVOG10648.trim	6.0	0.0	1
GVOG22717.trim	14.0	0.0	1
GVOG04686.trim	4.0	0.0	1
GVOG13549.trim	3.0	0.0	1
GVOG24716.trim	8.0	0.0	1
GVOG11984.trim	3.0	0.0	1
GVOG26213.trim	10.0	0.0	1
GVOG09751.trim	2.0	0.0	1
GVOG18773.trim	8.0	0.0	1
GVOG01707.trim	3.0	0.0	1
GVOG17105.trim	9.0	3.0	1
GVOG23348.trim	9.0	5.0	1
GVOG10548.trim	6.0	0.0	1
GVOG10934.trim	2.0	0.0	1
GVOG13523.trim	2.0	0.0	1
GVOG26522.trim	5.0	0.0	1
GVOG19681.trim	2.0	0.0	1
GVOG06718.trim	2.0	0.0	1
GVOG08276.trim	3.0	0.0	1
GVOG10369.trim	6.0	0.0	1
GVOG14205.trim	2.0	0.0	1
GVOG27761.trim	317.0	0.0	1
GVOG03657.trim	4.0	0.0	1
GVOG21102.trim	6.0	0.0	1
GVOG13288.trim	3.0	0.0	1
GVOG25619.trim	8.0	0.0	1
GVOG07272.trim	2.0	0.0	1
GVOG03124.trim	7.0	0.0	1
GVOG06932.trim	5.0	0.0	1
GVOG12813.trim	5.0	0.0	1
GVOG04835.trim	2.0	0.0	1
GVOG04654.trim	2.0	0.0	1
GVOG20583.trim	2.0	0.0	1
GVOG27183.trim	311.0	0.0	1
GVOG05802.trim	2.0	0.0	1
GVOG15684.trim	21.0	0.0	1
GVOG03577.trim	11.0	0.0	1
GVOG15757.trim	3.0	0.0	1
GVOG21882.trim	9.0	0.0	1
GVOG01538.trim	5.0	0.0	1
GVOG21459.trim	2.0	0.0	1
GVOG06782.trim	2.0	0.0	1
GVOG00308.trim	8.0	1.0	1
GVOG16603.trim	3.0	4.0	1
GVOG22653.trim	5.0	0.0	1
GVOG22267.trim	4.0	0.0	1
GVOG11689.trim	3.0	0.0	1
GVOG12964.trim	12.0	0.0	1
GVOG11522.trim	3.0	0.0	1
GVOG02435.trim	6.0	0.0	1
GVOG05460.trim	2.0	0.0	1
GVOG14720.trim	16.0	0.0	1
GVOG22309.trim	65.0	0.0	1
GVOG08750.trim	4.0	0.0	1
GVOG25190.trim	34.0	0.0	1
GVOG13696.trim	2.0	0.0	1
GVOG21124.trim	5.0	0.0	1
GVOG17986.trim	2.0	0.0	1
GVOG00144.trim	12.0	0.0	1
GVOG03228.trim	10.0	0.0	1
GVOG25525.trim	26.0	0.0	1
GVOG03715.trim	2.0	1.0	1
GVOG23127.trim	13.0	0.0	1
GVOG01279.trim	3.0	1.0	1
GVOG21674.trim	5.0	0.0	1
GVOG27976.trim	8.0	0.0	1
GVOG16548.trim	2.0	1.0	1
GVOG09613.trim	6.0	0.0	1
GVOG27511.trim	7.0	0.0	1
GVOG00993.trim	10.0	3.0	1
GVOG22623.trim	2.0	0.0	1
GVOG16423.trim	7.0	0.0	1
GVOG04367.trim	2.0	0.0	1
GVOG24974.trim	3.0	0.0	1
GVOG17480.trim	8.0	0.0	1
GVOG13146.trim	4.0	0.0	1
GVOG21821.trim	4.0	0.0	1
GVOG09850.trim	2.0	0.0	1
GVOG20427.trim	3.0	0.0	1
GVOG10303.trim	2.0	0.0	1
GVOG11386.trim	7.0	0.0	1
GVOG12080.trim	4.0	0.0	1
GVOG05658.trim	3.0	0.0	1
GVOG07641.trim	2.0	0.0	1
GVOG18694.trim	3.0	0.0	1
GVOG10910.trim	3.0	0.0	1
GVOG21336.trim	2.0	0.0	1
GVOG06822.trim	3.0	0.0	1
GVOG25404.trim	35.0	0.0	1
GVOG04934.trim	3.0	0.0	1
GVOG14344.trim	2.0	0.0	1
